codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
271,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 58.619,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:39",1,G
271,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 75.186,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:39",1,G
271,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 122.334,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
271,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 61.784,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
271,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 93.235,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
271,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 226.893,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
271,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 143.055,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
271,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 188.406,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
272,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 62.396,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 78.786,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 121.531,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 62.741,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 96.895,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 226.950,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 145.235,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:41",1,G
272,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 196.784,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
273,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 62.651,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 81.077,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 124.156,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 64.121,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 98.458,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 219.894,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 147.026,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 193.264,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 12:43",1,G
273,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
274,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 63.118,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:44",1,G
274,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 83.310,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:44",1,G
274,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 125.889,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:44",1,G
274,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 65.129,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
274,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 109.458,00",2022,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
274,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 100.316,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
274,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 215.326,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
274,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 148.779,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
274,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 199.317,00",32000,Gasolina,setembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
274,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
278,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 65.339,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 85.765,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 126.236,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 66.313,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 111.086,00",2022,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 100.113,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 189.041,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:46",1,G
278,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 152.249,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
278,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 199.921,00",32000,Gasolina,outubro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
278,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
279,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 68.839,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 89.685,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 129.041,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 68.971,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 112.884,00",2022,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 100.715,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 190.596,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 153.058,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 205.810,00",32000,Gasolina,novembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:48",1,G
279,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
280,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 69.046,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 89.165,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 131.461,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 70.165,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 111.201,00",2022,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 101.389,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 190.480,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 159.734,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 206.950,00",32000,Gasolina,dezembro de 2021 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
280,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
281,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 70.708,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
281,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 92.118,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
281,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 135.273,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
281,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 72.098,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
281,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 112.020,00",2022,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:50",1,G
281,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 104.756,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
281,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 191.265,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
281,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 160.598,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
281,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 206.440,00",32000,Gasolina,janeiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
281,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
282,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 71.723,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 93.876,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 135.072,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 72.970,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 115.943,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 106.776,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 192.646,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 161.771,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 208.338,00",32000,Gasolina,fevereiro de 2022 ,"quarta-feira, 9 de outubro de 2024 12:52",1,G
282,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
283,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 72.494,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 95.186,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 140.587,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 75.680,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 115.999,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 107.358,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 194.728,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 163.371,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 209.844,00",32000,Gasolina,março de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
283,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
284,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 72.673,00",32000,Gasolina,abril de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
284,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 95.895,00",32000,Gasolina,abril de 2022 ,"quarta-feira, 9 de outubro de 2024 12:54",1,G
